Job Number,Part Number,Due Date,Priority,Quantity,WorkCenter,Run Time,Setup Time,Place,Customer
MO-250321000115,M0106-000575,16/04/2025,252,1,小立加_北京,1.2,0.4,北京,0
MO-250226001112,M0106-004529,16/04/2025,253,6,小立加_北京,2.28,0.2,北京,2
MO-250226001111,M0106-004529,16/04/2025,254,6,小立加_北京,2.28,0.2,北京,2
MO-250306012689,M0106-005307,16/04/2025,255,2,小五轴_北京,1.8,0,北京,0
MO-250226001137,M0106-005307,16/04/2025,256,2,小五轴_北京,1.8,0,北京,0
MO-250226001265,M0106-006661,16/04/2025,257,1,立车KV1000_北京,0.53,0.46,北京,2
MO-250226001264,M0106-006661,16/04/2025,258,1,立车KV1000_北京,0.53,0.46,北京,2
MO-250226001263,M0106-006661,16/04/2025,259,1,立车KV1000_北京,0.53,0.46,北京,2
MO-250226001262,M0106-006661,16/04/2025,260,1,立车KV1000_北京,0.53,0.46,北京,2
MO-250226001261,M0106-006661,16/04/2025,261,1,立车KV1000_北京,0.53,0.46,北京,2
MO-250226001260,M0106-006661,16/04/2025,262,1,立车KV1000_北京,0.53,0.46,北京,2
MO-250226001259,M0106-006661,16/04/2025,263,1,立车KV1000_北京,0.53,0.46,北京,2
MO-250226001258,M0106-006661,16/04/2025,264,1,立车KV1000_北京,0.53,0.46,北京,2
MO-250226001257,M0106-006661,16/04/2025,265,1,I630柔性线_北京,4,0,北京,2
MO-250226001256,M0106-006661,16/04/2025,266,1,I630柔性线_北京,4,0,北京,2
MO-250226001255,M0106-006661,16/04/2025,267,1,I630柔性线_北京,4,0,北京,2
MO-250226001254,M0106-006661,16/04/2025,268,1,I630柔性线_北京,4,0,北京,2
MO-241113002817,M0106-007870,16/04/2025,269,1,I630柔性线_北京,1.7,0.5,北京,2
MO-241113002807,M0106-007870,16/04/2025,270,1,I630柔性线_北京,1.7,0.5,北京,2
MO-241113002799,M0106-007870,16/04/2025,271,1,I630柔性线_北京,1.7,0.5,北京,2
MO-241113002791,M0106-007870,16/04/2025,272,1,I630柔性线_北京,1.7,0.5,北京,2
MO-250306012689,M0106-005307,16/04/2025,273,2,小五轴_北京,2,0.5,北京,0
MO-250226001137,M0106-005307,16/04/2025,274,2,小五轴_北京,2,0.5,北京,0
MO-250314008237,M0106-006547,16/04/2025,275,1,小立加_北京,0.8,0.1,北京,0
MO-250314008234,M0106-006547,16/04/2025,276,1,小立加_北京,0.8,0.1,北京,0
MO-250314008232,M0106-006547,16/04/2025,277,1,小立加_北京,0.8,0.1,北京,0
MO-250314008230,M0106-006547,16/04/2025,278,1,小立加_北京,0.8,0.1,北京,0
MO-250314008227,M0106-006547,16/04/2025,279,1,小立加_北京,0.8,0.1,北京,0
MO-250226001110,M0106-004529,16/04/2025,280,4,小立加_北京,1.2,0.3,北京,2
MO-241026001141,M0101-5428,16/04/2025,281,1,I630柔性线_北京,3.91,0.4583,北京,2
MO-241026001140,M0101-5428,16/04/2025,282,1,I630柔性线_北京,3.91,0.4583,北京,2
MO-250314007624,M0101-6346,16/04/2025,283,1,北村800_北京,1.22,0,北京,0
MO-250314007622,M0101-6346,16/04/2025,284,1,北村800_北京,1.22,0,北京,0
MO-250314007673,M0101-6347,16/04/2025,285,1,北村800_北京,1.22,0,北京,0
MO-250314007671,M0101-6347,16/04/2025,286,1,北村800_北京,1.22,0,北京,0
MO-241113002817,M0106-007870,16/04/2025,287,1,北村800_北京,7.06,0,北京,2
MO-241113002807,M0106-007870,16/04/2025,288,1,北村800_北京,7.06,0,北京,2
MO-241113002799,M0106-007870,16/04/2025,289,1,北村800_北京,7.06,0,北京,2
MO-241113002791,M0106-007870,16/04/2025,290,1,北村800_北京,7.06,0,北京,2
MO-250317000485,M0102-2159,16/04/2025,291,2,小立加_北京,7.5,0.4,北京,0
MO-250317000484,M0102-2159,16/04/2025,292,2,小立加_北京,7.5,0.4,北京,0
MO-250317000483,M0102-2159,16/04/2025,293,2,小立加_北京,7.5,0.4,北京,0
MO-250317000482,M0102-2159,16/04/2025,294,2,小立加_北京,7.5,0.4,北京,0
MO-250317000481,M0102-2159,16/04/2025,295,2,小立加_北京,7.5,0.4,北京,0
MO-250317000480,M0102-2159,16/04/2025,296,2,小立加_北京,7.5,0.4,北京,0
MO-250317000479,M0102-2159,16/04/2025,297,2,小立加_北京,7.5,0.4,北京,0
MO-250226001110,M0106-004529,16/04/2025,298,4,小立加_北京,1.52,0.2,北京,2
MO-250226001257,M0106-006661,16/04/2025,299,1,I630柔性线_北京,4.5,0,北京,2
MO-250226001256,M0106-006661,16/04/2025,300,1,I630柔性线_北京,4.5,0,北京,2
MO-250226001255,M0106-006661,16/04/2025,301,1,I630柔性线_北京,4.5,0,北京,2
MO-250226001254,M0106-006661,16/04/2025,302,1,I630柔性线_北京,4.5,0,北京,2
MO-250314007624,M0101-6346,16/04/2025,303,1,北村800_北京,6.36,0,北京,0
MO-250314007622,M0101-6346,16/04/2025,304,1,北村800_北京,6.36,0,北京,0
MO-250226001112,M0106-004529,16/04/2025,305,6,立车KV600_北京,3.66,0.0417,北京,2
MO-250226001111,M0106-004529,16/04/2025,306,6,立车KV600_北京,3.66,0.0417,北京,2
MO-250314007673,M0101-6347,16/04/2025,307,1,北村800_北京,6.36,0,北京,0
MO-250314007671,M0101-6347,16/04/2025,308,1,北村800_北京,6.36,0,北京,0
MO-250314008103,M0106-005307,16/04/2025,309,4,小立加_北京,4,0.5,北京,0
MO-250106000014,M0106-004529,16/04/2025,310,3,小立加_北京,0.9,0.3,北京,2
MO-250205000516,M0101-4576,16/04/2025,311,3,北村800_北京,9,0.3,北京,2
MO-250121000549,M0101-4576,16/04/2025,312,3,北村800_北京,9,0.3,北京,2
MO-250106000014,M0106-004529,16/04/2025,313,3,小立加_北京,1.14,0.2,北京,2
MO-250306012689,M0106-005307,16/04/2025,314,2,小立加_北京,1.8,0,北京,0
MO-250226001137,M0106-005307,16/04/2025,315,2,小立加_北京,1.8,0,北京,0
MO-250314008201,M0106-006254,16/04/2025,316,1,北村800_北京,11.94,0,北京,0
MO-250314008199,M0106-006254,16/04/2025,317,1,北村800_北京,11.94,0,北京,0
MO-250306012696,M0106-006254,16/04/2025,318,1,北村800_北京,11.94,0,北京,0
MO-250306012694,M0106-006254,16/04/2025,319,1,北村800_北京,11.94,0,北京,0
MO-250226001110,M0106-004529,16/04/2025,320,4,立车KV600_北京,2.44,0.0417,北京,2
MO-250226001129,M0106-005007,16/04/2025,321,6,小五轴_北京,2.4,0,北京,0
MO-241026001141,M0101-5428,16/04/2025,322,1,北村800_北京,7.52,0,北京,2
MO-241026001140,M0101-5428,16/04/2025,323,1,北村800_北京,7.52,0,北京,2
MO-250205000514,M0101-4576,16/04/2025,324,4,北村800_北京,16.16,0.4,北京,2
MO-250314008259,M0106-006661,16/04/2025,325,1,立车KV1000_北京,0.53,0.46,北京,0
MO-250314008257,M0106-006661,16/04/2025,326,1,立车KV1000_北京,0.53,0.46,北京,0
MO-250314008255,M0106-006661,16/04/2025,327,1,立车KV1000_北京,0.53,0.46,北京,0
MO-250314008253,M0106-006661,16/04/2025,328,1,立车KV1000_北京,0.53,0.46,北京,0
MO-250314008251,M0106-006661,16/04/2025,329,1,立车KV1000_北京,0.53,0.46,北京,0
MO-250314008249,M0106-006661,16/04/2025,330,1,立车KV1000_北京,0.53,0.46,北京,0
MO-250314008247,M0106-006661,16/04/2025,331,1,立车KV1000_北京,0.53,0.46,北京,0
MO-250314008245,M0106-006661,16/04/2025,332,1,立车KV1000_北京,0.53,0.46,北京,0
MO-250314008243,M0106-006661,16/04/2025,333,1,立车KV1000_北京,0.53,0.46,北京,0
MO-250314008241,M0106-006661,16/04/2025,334,1,立车KV1000_北京,0.53,0.46,北京,0
MO-250106000014,M0106-004529,16/04/2025,335,3,立车KV600_北京,1.83,0.0417,北京,2
MO-250319001241,M0106-005307,16/04/2025,336,2,小五轴_北京,1.8,0,北京,0
MO-250306012674,M0101-4577,16/04/2025,337,1,北村800_北京,3.26,0.3,北京,0
MO-250314008196,M0106-006254,16/04/2025,338,1,北村800_北京,11.94,0,北京,0
MO-250106000013,M0106-004529,16/04/2025,339,1,小立加_北京,0.3,0.3,北京,2
MO-250226000860,M0101-4288,16/04/2025,340,6,I630柔性线_北京,10.8,0.62,北京,2
MO-250106000013,M0106-004529,16/04/2025,341,1,小立加_北京,0.38,0.2,北京,2
MO-250319001241,M0106-005307,16/04/2025,342,2,小五轴_北京,2,0.5,北京,0
MO-250106000013,M0106-004529,16/04/2025,343,1,立车KV600_北京,0.61,0.0417,北京,2
MO-250314008237,M0106-006547,16/04/2025,344,1,小立加_北京,0.25,0.1,北京,0
MO-250314008234,M0106-006547,16/04/2025,345,1,小立加_北京,0.25,0.1,北京,0
MO-250314008232,M0106-006547,16/04/2025,346,1,小立加_北京,0.25,0.1,北京,0
MO-250314008230,M0106-006547,16/04/2025,347,1,小立加_北京,0.25,0.1,北京,0
MO-250314008227,M0106-006547,16/04/2025,348,1,小立加_北京,0.25,0.1,北京,0
MO-250314007624,M0101-6346,16/04/2025,349,1,北村800_北京,1.22,0,北京,0
MO-250314007622,M0101-6346,16/04/2025,350,1,北村800_北京,1.22,0,北京,0
MO-250226000952,M0101-8278,16/04/2025,351,1,北村800_北京,2.9,0,北京,0
MO-250314007781,M0101-8278,16/04/2025,352,1,北村800_北京,2.9,0,北京,0
MO-250314007779,M0101-8278,16/04/2025,353,1,北村800_北京,2.9,0,北京,0
MO-250314007673,M0101-6347,16/04/2025,354,1,北村800_北京,1.12,0,北京,0
MO-250314007671,M0101-6347,16/04/2025,355,1,北村800_北京,1.12,0,北京,0
MO-250306012689,M0106-005307,16/04/2025,356,2,小立加_北京,2,0.5,北京,0
MO-250306012674,M0101-4577,16/04/2025,357,1,北村800_北京,4.74,0.3,北京,0
MO-250226001137,M0106-005307,16/04/2025,358,2,小立加_北京,2,0.5,北京,0
MO-250329000932,M0101-4289,16/04/2025,359,3,小五轴_北京,0.6,0.1,北京,0
MO-241113002817,M0106-007870,17/04/2025,360,1,北村800_北京,14.7,0,北京,2
MO-241113002807,M0106-007870,17/04/2025,361,1,北村800_北京,14.7,0,北京,2
MO-241113002799,M0106-007870,17/04/2025,362,1,北村800_北京,14.7,0,北京,2
MO-241113002791,M0106-007870,17/04/2025,363,1,北村800_北京,14.7,0,北京,2
MO-250321000115,M0106-000575,17/04/2025,364,1,小立加_北京,0.8,0.4,北京,0
MO-250329000932,M0101-4289,17/04/2025,365,3,小五轴_北京,1.05,0.8,北京,0
MO-250314007469,M0101-2691,17/04/2025,366,2,北村800_北京,7,0.1,北京,0
MO-250319001241,M0106-005307,17/04/2025,367,2,小立加_北京,1.8,0,北京,0
MO-250205000516,M0101-4576,17/04/2025,368,3,北村800_北京,12.12,0.4,北京,2
MO-250121000549,M0101-4576,17/04/2025,369,3,北村800_北京,12.12,0.4,北京,2
MO-250226000952,M0101-8278,17/04/2025,370,1,北村800_北京,2.9,0,北京,0
MO-250314007781,M0101-8278,17/04/2025,371,1,北村800_北京,2.9,0,北京,0
MO-250314007779,M0101-8278,17/04/2025,372,1,北村800_北京,2.9,0,北京,0
MO-250317000485,M0102-2159,17/04/2025,373,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000484,M0102-2159,17/04/2025,374,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000483,M0102-2159,17/04/2025,375,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000482,M0102-2159,17/04/2025,376,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000481,M0102-2159,17/04/2025,377,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000480,M0102-2159,17/04/2025,378,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250317000479,M0102-2159,17/04/2025,379,2,立车KV1000_北京,8.6,0.8,北京,0
MO-250205000515,M0101-4576,17/04/2025,380,2,北村800_北京,6,0.3,北京,2
MO-250329000932,M0101-4289,17/04/2025,381,3,立车KV600_北京,1.56,0.9,北京,0
MO-250314008030,M0106-005007,17/04/2025,382,1,北村800_北京,1.8,0.5,北京,0
MO-250314007999,M0106-004529,17/04/2025,383,1,小立加_北京,0.3,0.3,北京,0
MO-250108000024,M0101-5996,17/04/2025,384,1,北村800_北京,0.9,0,北京,2
MO-250108000023,M0101-5996,17/04/2025,385,1,北村800_北京,0.9,0,北京,2
MO-241226004308,M0101-5996,17/04/2025,386,1,北村800_北京,0.9,0,北京,2
MO-241221000805,M0101-5996,17/04/2025,387,1,北村800_北京,0.9,0,北京,2
MO-241221000804,M0101-5996,17/04/2025,388,1,北村800_北京,0.9,0,北京,2
MO-241221000803,M0101-5996,17/04/2025,389,1,北村800_北京,0.9,0,北京,2
MO-241221000802,M0101-5996,17/04/2025,390,1,北村800_北京,0.9,0,北京,2
MO-241207000074,M0101-5996,17/04/2025,391,1,北村800_北京,0.9,0,北京,2
MO-250314007999,M0106-004529,17/04/2025,392,1,小立加_北京,0.38,0.2,北京,0
MO-250205000507,M0101-4322,17/04/2025,393,1,I630柔性线_北京,0.7,1,北京,2
MO-250122000001,M0101-4322,17/04/2025,394,1,I630柔性线_北京,0.7,1,北京,2
MO-250314008030,M0106-005007,17/04/2025,395,1,小五轴_北京,0.4,0,北京,0
MO-250108000024,M0101-5996,17/04/2025,396,1,北村800_北京,5.4,0,北京,2
MO-250108000023,M0101-5996,17/04/2025,397,1,北村800_北京,5.4,0,北京,2
MO-241226004308,M0101-5996,17/04/2025,398,1,北村800_北京,5.4,0,北京,2
MO-241221000805,M0101-5996,17/04/2025,399,1,北村800_北京,5.4,0,北京,2
MO-241221000804,M0101-5996,17/04/2025,400,1,北村800_北京,5.4,0,北京,2
MO-241221000803,M0101-5996,17/04/2025,401,1,北村800_北京,5.4,0,北京,2
MO-241221000802,M0101-5996,17/04/2025,402,1,北村800_北京,5.4,0,北京,2
MO-241207000074,M0101-5996,17/04/2025,403,1,北村800_北京,5.4,0,北京,2
MO-250314007999,M0106-004529,17/04/2025,404,1,立车KV600_北京,0.61,0.0417,北京,0
MO-250314008201,M0106-006254,17/04/2025,405,1,北村800_北京,10.72,0,北京,0
MO-250314008199,M0106-006254,17/04/2025,406,1,北村800_北京,10.72,0,北京,0
MO-250306012696,M0106-006254,17/04/2025,407,1,北村800_北京,10.72,0,北京,0
MO-250306012694,M0106-006254,17/04/2025,408,1,北村800_北京,10.72,0,北京,0
MO-250216000038,M0101-6346,17/04/2025,409,1,北村800_北京,1.22,0,北京,2
MO-250216000037,M0101-6346,17/04/2025,410,1,北村800_北京,1.22,0,北京,2
MO-250210000018,M0101-6346,17/04/2025,411,1,北村800_北京,1.22,0,北京,2
MO-250210000017,M0101-6346,17/04/2025,412,1,北村800_北京,1.22,0,北京,2
MO-250210000016,M0101-6346,17/04/2025,413,1,北村800_北京,1.22,0,北京,2
MO-250226000925,M0101-6346,17/04/2025,414,1,北村800_北京,1.22,0,北京,2
MO-250226000924,M0101-6346,17/04/2025,415,1,北村800_北京,1.22,0,北京,2
MO-241026001141,M0101-5428,17/04/2025,416,1,北村800_北京,5.64,0,北京,2
MO-241026001140,M0101-5428,17/04/2025,417,1,北村800_北京,5.64,0,北京,2
MO-250216000040,M0101-6347,17/04/2025,418,1,北村800_北京,1.22,0,北京,2
MO-250216000039,M0101-6347,17/04/2025,419,1,北村800_北京,1.22,0,北京,2
MO-250210000019,M0101-6347,17/04/2025,420,1,北村800_北京,1.22,0,北京,2
MO-250207000623,M0101-6347,17/04/2025,421,1,北村800_北京,1.22,0,北京,2
MO-250226000931,M0101-6347,17/04/2025,422,1,北村800_北京,1.22,0,北京,2
MO-250226000930,M0101-6347,17/04/2025,423,1,北村800_北京,1.22,0,北京,2
MO-250226000929,M0101-6347,17/04/2025,424,1,北村800_北京,1.22,0,北京,2
MO-250205000507,M0101-4322,17/04/2025,425,1,北村800_北京,0.7,0,北京,2
MO-250122000001,M0101-4322,17/04/2025,426,1,北村800_北京,0.7,0,北京,2
MO-250226000859,M0101-4288,17/04/2025,427,1,I630柔性线_北京,0.5,1,北京,2
MO-241207000107,M0101-8934,17/04/2025,428,1,北村800_北京,4.56,0,北京,2
MO-241207000106,M0101-8934,17/04/2025,429,1,北村800_北京,4.56,0,北京,2
MO-250216000038,M0101-6346,17/04/2025,430,1,北村800_北京,6.36,0,北京,2
MO-250216000037,M0101-6346,17/04/2025,431,1,北村800_北京,6.36,0,北京,2
MO-250210000018,M0101-6346,17/04/2025,432,1,北村800_北京,6.36,0,北京,2
MO-250210000017,M0101-6346,17/04/2025,433,1,北村800_北京,6.36,0,北京,2
MO-250210000016,M0101-6346,17/04/2025,434,1,北村800_北京,6.36,0,北京,2
MO-250226000925,M0101-6346,17/04/2025,435,1,北村800_北京,6.36,0,北京,2
MO-250226000924,M0101-6346,17/04/2025,436,1,北村800_北京,6.36,0,北京,2
MO-250216000040,M0101-6347,17/04/2025,437,1,北村800_北京,6.36,0,北京,2
MO-250216000039,M0101-6347,17/04/2025,438,1,北村800_北京,6.36,0,北京,2
MO-250210000019,M0101-6347,17/04/2025,439,1,北村800_北京,6.36,0,北京,2
MO-250207000623,M0101-6347,17/04/2025,440,1,北村800_北京,6.36,0,北京,2
MO-250226000931,M0101-6347,17/04/2025,441,1,北村800_北京,6.36,0,北京,2
MO-250226000930,M0101-6347,17/04/2025,442,1,北村800_北京,6.36,0,北京,2
MO-250226000929,M0101-6347,17/04/2025,443,1,北村800_北京,6.36,0,北京,2
MO-241026001151,M0106-001328,17/04/2025,444,1,北村800_北京,4.5,0,北京,2
MO-250314008104,M0106-005307,17/04/2025,445,4,小五轴_北京,3.6,0,北京,0
MO-250226001005,M0106-001327,17/04/2025,446,1,北村800_北京,3.82,0,北京,2
MO-250226000859,M0101-4288,17/04/2025,447,1,I630柔性线_北京,1,0.62,北京,2
MO-250205000515,M0101-4576,17/04/2025,448,2,北村800_北京,8.08,0.4,北京,2
MO-250205000507,M0101-4322,17/04/2025,449,1,北村800_北京,3.45,0,北京,2
MO-250122000001,M0101-4322,17/04/2025,450,1,北村800_北京,3.45,0,北京,2
MO-250207000653,M0106-000658,17/04/2025,451,1,北村800_北京,4.68,0,北京,2
MO-250207000652,M0106-000658,17/04/2025,452,1,北村800_北京,4.68,0,北京,2
MO-250207000651,M0106-000658,17/04/2025,453,1,北村800_北京,4.68,0,北京,2
MO-250226000911,M0101-4577,17/04/2025,454,1,北村800_北京,3.26,0.3,北京,2
MO-250226000910,M0101-4577,17/04/2025,455,1,北村800_北京,3.26,0.3,北京,2
MO-250226000909,M0101-4577,17/04/2025,456,1,北村800_北京,3.26,0.3,北京,2
MO-250226000908,M0101-4577,17/04/2025,457,1,北村800_北京,3.26,0.3,北京,2
MO-250226000907,M0101-4577,17/04/2025,458,1,北村800_北京,3.26,0.3,北京,2
MO-250226000906,M0101-4577,17/04/2025,459,1,北村800_北京,3.26,0.3,北京,2
MO-250226000905,M0101-4577,17/04/2025,460,1,北村800_北京,3.26,0.3,北京,2
MO-250226000904,M0101-4577,17/04/2025,461,1,北村800_北京,3.26,0.3,北京,2
MO-250226000903,M0101-4577,17/04/2025,462,1,北村800_北京,3.26,0.3,北京,2
MO-250226000902,M0101-4577,17/04/2025,463,1,北村800_北京,3.26,0.3,北京,2
MO-250226000901,M0101-4577,17/04/2025,464,1,北村800_北京,3.26,0.3,北京,2
MO-241207000107,M0101-8934,17/04/2025,465,1,北村800_北京,7.52,0,北京,2
MO-241207000106,M0101-8934,17/04/2025,466,1,北村800_北京,7.52,0,北京,2
MO-250226000859,M0101-4288,17/04/2025,467,1,I630柔性线_北京,0.7,1,北京,2
MO-250108000024,M0101-5996,17/04/2025,468,1,北村800_北京,5.64,0,北京,2
MO-250108000023,M0101-5996,17/04/2025,469,1,北村800_北京,5.64,0,北京,2
MO-241226004308,M0101-5996,17/04/2025,470,1,北村800_北京,5.64,0,北京,2
MO-241221000805,M0101-5996,17/04/2025,471,1,北村800_北京,5.64,0,北京,2
MO-241221000804,M0101-5996,17/04/2025,472,1,北村800_北京,5.64,0,北京,2
MO-241221000803,M0101-5996,17/04/2025,473,1,北村800_北京,5.64,0,北京,2
MO-241221000802,M0101-5996,17/04/2025,474,1,北村800_北京,5.64,0,北京,2
MO-241207000074,M0101-5996,17/04/2025,475,1,北村800_北京,5.64,0,北京,2
MO-250314008104,M0106-005307,17/04/2025,476,4,小五轴_北京,4,0.5,北京,0
MO-241026001151,M0106-001328,17/04/2025,477,1,北村800_北京,7.1,0,北京,2
MO-250226001005,M0106-001327,17/04/2025,478,1,北村800_北京,7.58,0,北京,2
MO-250314007889,M0106-000662,17/04/2025,479,1,北村800_北京,0.7,0,北京,0
MO-250314007889,M0106-000662,17/04/2025,479,1,小立加_北京,1.28,0.4,北京,0
MO-250314007626,M0101-6346,17/04/2025,480,1,北村800_北京,1.22,0,北京,0
MO-250306012675,M0101-6346,17/04/2025,481,1,北村800_北京,1.22,0,北京,0
MO-250205000507,M0101-4322,17/04/2025,482,1,北村800_北京,3,0,北京,2
MO-250122000001,M0101-4322,17/04/2025,483,1,北村800_北京,3,0,北京,2
MO-250216000038,M0101-6346,17/04/2025,484,1,北村800_北京,1.22,0,北京,2
MO-250216000037,M0101-6346,17/04/2025,485,1,北村800_北京,1.22,0,北京,2
MO-250210000018,M0101-6346,17/04/2025,486,1,北村800_北京,1.22,0,北京,2
MO-250210000017,M0101-6346,17/04/2025,487,1,北村800_北京,1.22,0,北京,2
MO-250210000016,M0101-6346,17/04/2025,488,1,北村800_北京,1.22,0,北京,2
MO-250226000925,M0101-6346,17/04/2025,489,1,北村800_北京,1.22,0,北京,2
MO-250226000924,M0101-6346,17/04/2025,490,1,北村800_北京,1.22,0,北京,2
MO-250321000115,M0106-000575,17/04/2025,491,1,小立加_北京,1,1,北京,0
MO-250216000040,M0101-6347,17/04/2025,492,1,北村800_北京,1.12,0,北京,2
MO-250216000039,M0101-6347,17/04/2025,493,1,北村800_北京,1.12,0,北京,2
MO-250210000019,M0101-6347,17/04/2025,494,1,北村800_北京,1.12,0,北京,2
MO-250207000623,M0101-6347,17/04/2025,495,1,北村800_北京,1.12,0,北京,2
MO-250226000951,M0101-8278,17/04/2025,496,1,北村800_北京,2.9,0,北京,2
MO-250226000950,M0101-8278,17/04/2025,497,1,北村800_北京,2.9,0,北京,2
MO-250226000949,M0101-8278,17/04/2025,498,1,北村800_北京,2.9,0,北京,2
MO-250226000948,M0101-8278,17/04/2025,499,1,北村800_北京,2.9,0,北京,2
MO-250226000931,M0101-6347,17/04/2025,500,1,北村800_北京,1.12,0,北京,2
MO-250226000930,M0101-6347,17/04/2025,501,1,北村800_北京,1.12,0,北京,2
MO-250226000929,M0101-6347,17/04/2025,502,1,北村800_北京,1.12,0,北京,2
MO-250207000653,M0106-000658,17/04/2025,503,1,北村800_北京,3.94,0,北京,2
MO-250207000652,M0106-000658,17/04/2025,504,1,北村800_北京,3.94,0,北京,2
MO-250207000651,M0106-000658,17/04/2025,505,1,北村800_北京,3.94,0,北京,2
MO-250226000911,M0101-4577,17/04/2025,506,1,北村800_北京,4.74,0.3,北京,2
MO-250226000910,M0101-4577,17/04/2025,507,1,北村800_北京,4.74,0.3,北京,2
MO-250226000909,M0101-4577,17/04/2025,508,1,北村800_北京,4.74,0.3,北京,2
MO-250226000908,M0101-4577,17/04/2025,509,1,北村800_北京,4.74,0.3,北京,2
MO-250226000907,M0101-4577,17/04/2025,510,1,北村800_北京,4.74,0.3,北京,2
MO-250226000906,M0101-4577,17/04/2025,511,1,北村800_北京,4.74,0.3,北京,2
MO-250226000905,M0101-4577,17/04/2025,512,1,北村800_北京,4.74,0.3,北京,2
MO-250226000904,M0101-4577,17/04/2025,513,1,北村800_北京,4.74,0.3,北京,2
MO-250226000903,M0101-4577,17/04/2025,514,1,北村800_北京,4.74,0.3,北京,2
